;signal_id;id_measurement;phase;target;number_of_peaks_p2;number_of_peaks_p3;number_of_peaks_p4;mean_width_of_peaks_p2;mean_width_of_peaks_p4;mean_width_of_peaks_p3;mean_width_of_peaks_overall;max_width_of_peaks_p2;max_width_of_peaks_p3;max_width_of_peaks_p4;max_width_of_peaks_overall;min_width_of_peaks_p2;min_width_of_peaks_p4;min_width_of_peaks_p3;min_width_of_peaks_overall;mean_height_of_peaks_p2;mean_height_of_peaks_p4;mean_height_of_peaks_p3;max_height_of_peaks_p2;max_height_of_peaks_p4;max_height_of_peaks_p3;min_height_of_peaks_p2;min_height_of_peaks_p4;min_height_of_peaks_p3;sum_spectrum_p1;max_spectrum_p1;mean_spectrum_p1;max_freq_spectrum_p1;sum_spectrum_p2;max_spectrum_p2;mean_spectrum_p2;max_freq_spectrum_p2;sum_spectrum_p3;max_spectrum_p3;mean_spectrum_p3;max_freq_spectrum_p3;sum_spectrum_p4;max_spectrum_p4;mean_spectrum_p4;max_freq_spectrum_p4
1148;1148;382;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.185645699792076e-06;1.6030555798351998e-06;2.2455142811850237e-07;468750.0;4.141406861890573e-07;1.0247136827956638e-07;1.294189644340804e-08;9531250.0;2.426869514238206e-07;1.2097513213404909e-08;7.583967231994393e-09;14843750.0;3.090252675974625e-07;1.7379989003529772e-08;9.657039612420704e-09;15625000.0
1149;1149;383;0;0;58.0;2.0;6.0;5.963540278520522e-05;3.3415269659058684e-05;0.001586065424495747;0.00019760721890658338;0.0025841863412485924;3.350460661728139e-05;0.006044121279027882;0.006044121279027882;6.153201675915625e-08;3.332593270083598e-05;3.3752675195626214e-05;6.153201675915625e-08;55.255403887850285;10.460608224744863;14.296027777268677;261.6731087181553;10.73165237392013;17.433216954649787;10.054524636169191;10.189564075569598;11.2616877157462;7.2959614954015706e-06;2.613656079120119e-06;2.2799879673129908e-07;0.0;3.5552229746826924e-06;6.130263727754937e-07;1.1110071795883414e-07;9843750.0;8.846534001349937e-06;8.81502273841761e-07;2.7645418754218554e-07;10156250.0;1.0879208275582641e-05;2.634402790135937e-06;3.3997525861195754e-07;15156250.0
1150;1150;383;1;0;21.0;3.0;7.0;0.0005958464944723819;0.0011022486508641253;5.1771523930707395e-05;0.0005219975162589467;0.006102912766249708;0.003226490978015974;0.00015183146609429096;0.006102912766249708;6.019183547032298e-08;3.633137141108455e-05;3.1307153495479724e-05;6.019183547032298e-08;40.2162406421168;11.848547237792367;12.536915696018971;164.5861614723184;12.465848337296215;15.55931374948267;10.04789358705528;11.082249387405538;10.517986185750193;5.547526143345749e-06;2.188192183893989e-06;1.7336019197955466e-07;0.0;9.33227056520991e-07;1.183583862029991e-07;2.916334551628097e-08;9843750.0;1.2121286090405192e-06;1.831108562555528e-07;3.7879019032516226e-08;10156250.0;1.0999024198099505e-05;4.183533746981993e-06;3.4371950619060954e-07;15156250.0
1151;1151;383;2;0;28.0;2.0;2.0;0.0002738124464517347;0.0014165136837962433;0.0015943174493912732;0.0004277628364694876;0.005982069052662343;0.0027968523648049842;0.003154159722587759;0.005982069052662343;4.525790135958232e-08;3.617500278750231e-05;3.447517619478749e-05;4.525790135958232e-08;71.86522378955728;12.594946737837864;10.634229489965943;260.8004154421134;12.753231063658085;10.738123593845081;10.173012630826033;12.436662412017643;10.530335386086803;3.336509962537093e-06;9.116023989008681e-07;1.0426593632928416e-07;0.0;1.101886141441355e-06;9.946759860213206e-08;3.4433941920042344e-08;9687500.0;8.415212505497038e-06;8.084709861577721e-07;2.6297539079678245e-07;12187500.0;1.9459574104985222e-05;5.686676104232902e-06;6.081116907807882e-07;15156250.0
1152;1152;384;0;0;235.0;223.0;205.0;2.235854296301012e-05;2.5211333894863394e-05;3.1315356573699394e-05;2.60875311500306e-05;0.0009421959629787285;0.0004443193981278906;0.0008667750500631228;0.0009421959629787285;8.419852376144263e-07;6.523157660616562e-07;7.500944300380069e-07;6.523157660616562e-07;11.187035372499725;11.327085681780536;11.460934257936673;14.989614742172783;16.10531852872449;15.391686376683285;10.0010987137122;10.015732880290884;10.000795025145308;2.954500450869091e-05;7.413234015984926e-06;9.232813908965909e-07;468750.0;1.7249367374461144e-06;5.868039352208143e-07;5.3904273045191076e-08;5781250.0;2.9577634563793254e-07;2.0884389329012265e-08;9.243010801185392e-09;11406250.0;7.854990258238104e-07;2.7920140155401896e-07;2.4546844556994074e-08;15625000.0
1153;1153;384;1;0;50.0;64.0;60.0;8.917720104002438e-05;5.279796091313119e-05;6.764715741433902e-05;6.837217813391928e-05;0.0007775423112215474;0.00020184898870175238;0.0004443961934782361;0.0007775423112215474;1.4327562761114677e-06;7.90871934776078e-07;3.0709087275201457e-06;7.90871934776078e-07;11.140434038421468;11.070990073601683;11.257282528498008;14.410112024996092;13.610156027569245;14.761444417725068;10.006137402166896;10.006084050382555;10.032337373426216;2.248914461233653e-05;5.558122666116105e-06;7.027857691355166e-07;468750.0;5.458547548187198e-06;1.3847682112100301e-06;1.7057961088084994e-07;9531250.0;3.37507827907757e-07;2.1408069983408495e-08;1.0547119622117407e-08;13593750.0;4.1787274085436366e-07;8.177352839311425e-08;1.3058523151698864e-08;15625000.0
1154;1154;384;2;0;2.0;2.0;2.0;0.0007776257569777983;0.0002705498638779871;0.0003778190741296683;0.00047533156499515126;0.0011109434412720613;0.0004223579737796041;0.0006446347538543952;0.0011109434412720613;0.00044430807268353527;0.00011874175397637009;0.00011100339440494136;0.00011100339440494136;10.443559695072757;10.382472975145646;10.238909569288598;10.445965182312467;10.764487904683168;10.261105525831193;10.441154207833048;10.000458045608124;10.216713612746005;1.2657912520808168e-05;2.8117110559833236e-06;3.9555976627525524e-07;468750.0;3.0800483727944084e-06;8.49606067276909e-07;9.625151164982526e-08;9531250.0;2.83626206964982e-07;1.7081667635920894e-08;8.863318967655687e-09;11406250.0;4.5504694412557e-07;9.653263788322874e-08;1.4220217003924063e-08;15625000.0
1155;1155;385;0;0;7.0;16.0;6.0;0.0021256936672014513;0.0009940578739081733;0.00031717586403877016;0.0011271667874887435;0.011998037980619823;0.0035852411868518394;0.0019028205315069586;0.011998037980619823;4.307104649778921e-08;4.110285331262276e-08;3.830375754623674e-08;3.830375754623674e-08;39.178219244928755;34.301970275451204;30.648874316464244;133.21016816427257;94.2166620756085;51.59357128499889;15.202279907242636;11.014551706244683;10.327480525655206;4.227056251693284e-06;1.1880550800924539e-06;1.3209550786541513e-07;2968750.0;2.949382746919582e-07;1.9473940682246393e-08;9.216821084123694e-09;9375000.0;1.2563207292259904e-06;3.3297601476078853e-07;3.92600227883122e-08;13593750.0;4.258774424670264e-06;1.2165029374955338e-06;1.3308670077094575e-07;15156250.0
1156;1156;385;1;0;15.0;31.0;27.0;0.0007059525513881835;0.0007996185890108323;0.00026253490695797577;0.0005817247536715603;0.0032520646237846522;0.011997616325501791;0.002922134298003107;0.011997616325501791;2.6897271948400884e-07;4.7132244225940665e-08;3.825215362012386e-08;3.825215362012386e-08;22.24655612481688;42.138906273005254;30.85742896835143;82.62827972368737;255.77793829246932;174.8896658696711;10.047440475932033;10.256686061200401;10.023170362056605;6.531555300171021e-06;1.622619834051875e-06;2.0411110313034442e-07;2968750.0;7.180990451161051e-07;6.469505109407692e-08;2.2440595159878285e-08;9375000.0;1.6960759694484295e-06;2.702965389289602e-07;5.300237404526342e-08;13437500.0;4.1062585296458565e-06;8.080081670414074e-07;1.2832057905143301e-07;15156250.0
1157;1157;385;2;0;6.0;24.0;7.0;0.002105998288195102;0.0004324740936420144;0.0012644365268358806;0.0008612546936332463;0.007862537985313132;0.003793369393272395;0.002899812250921206;0.007862537985313132;1.189740891335532e-07;3.3980514886206946e-08;1.1133027736796066e-07;3.3980514886206946e-08;37.990155743346826;35.10060682208631;35.74708167485876;83.5928159168482;164.85854746473095;71.11311103355499;15.788094938226898;11.192859373602989;13.274639984104516;5.504580258275382e-06;1.4095382994128158e-06;1.720181330711057e-07;2968750.0;3.4947939298035635e-07;3.082368493778631e-08;1.0921231030636136e-08;9375000.0;1.5786118865435128e-06;4.113830414098629e-07;4.9331621454484775e-08;13437500.0;4.6636582737846766e-06;1.638749267840467e-06;1.4573932105577114e-07;15156250.0
1158;1158;386;0;0;12.0;6.0;0.0;6.492105996929203e-05;0.00012620659545530943;0.0;8.534957179796451e-05;0.00022205724691293436;0.00047125549473421704;0.0;0.00047125549473421704;7.685462242417271e-06;1.2830642153070948e-05;0.0;7.685462242417271e-06;10.669412517998794;10.499398165020384;0.0;11.613034574626035;10.849253219744693;0.0;10.047464267357123;10.105167438560125;0.0;1.4128776456345804e-05;2.867457851607469e-06;4.415242642608064e-07;468750.0;3.876123173540691e-07;6.364452787011032e-08;1.2112884917314659e-08;5781250.0;2.64614413936215e-07;1.664901283504605e-08;8.269200435506718e-09;10156250.0;3.074692926929856e-07;2.103563900845984e-08;9.6084153966558e-09;15781250.0
1159;1159;386;1;0;1.0;1.0;0.0;0.0002221518397685737;6.5891893507661e-05;0.0;0.00014402186663811734;0.0002221518397685737;6.5891893507661e-05;0.0;0.0002221518397685737;0.0002221518397685737;6.5891893507661e-05;0.0;6.5891893507661e-05;10.47370451958082;10.042692698192136;0.0;10.47370451958082;10.042692698192136;0.0;10.47370451958082;10.042692698192136;0.0;1.1256686775595881e-05;2.157180915673962e-06;3.517714617373713e-07;468750.0;5.978491230962391e-07;1.7459748846704315e-07;1.868278509675747e-08;5781250.0;2.580552802555758e-07;1.8587750005849557e-08;8.064227507986743e-09;10156250.0;2.578157136667869e-07;1.0277399375979712e-08;8.05674105208709e-09;15312500.0
1160;1160;386;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.435926479753107e-06;1.0340316975998576e-06;2.011227024922846e-07;468750.0;4.0480216512150946e-07;4.904294215180016e-08;1.265006766004717e-08;5937500.0;2.619883048282645e-07;2.2077061956338184e-08;8.187134525883266e-09;11562500.0;2.6340313752371003e-07;1.0102107594889276e-08;8.231348047615938e-09;15000000.0
1161;1161;387;0;0;13.0;14.0;19.0;0.00011376669561671453;0.0009817931280713028;0.00021605921867709672;0.0004201999128452254;0.0004443032259101761;0.006259996430187509;0.0007389133887245582;0.006259996430187509;1.0844274829536153e-05;7.193311942755827e-07;4.305357852426823e-08;4.305357852426823e-08;11.473101714674451;18.018959677655406;15.62585738221371;17.12016080026098;59.62927373973659;36.08185164338458;10.015306327367234;10.297338641411912;10.03370986472715;1.4079585525905713e-05;3.913847649528179e-06;4.3998704768455354e-07;468750.0;4.583311238093302e-06;2.0864649741270114e-06;1.4322847619041568e-07;5781250.0;3.001708250849333e-07;1.4990959584793018e-08;9.380338283904166e-09;14843750.0;4.914144824397226e-07;3.676012383380112e-08;1.5356702576241332e-08;15625000.0
1162;1162;387;1;0;5.0;8.0;10.0;0.0012559588436984773;0.0028842378868361744;0.00021553184327632508;0.0013699572063454355;0.0055438361525990505;0.006259339198917656;0.0006988183748753508;0.006259339198917656;1.1538344954606145e-07;1.8891460561178973e-06;8.842509783862625e-08;8.842509783862625e-08;15.71899691874155;34.914678257123526;25.943307752717676;31.506507084592307;144.95050661832363;57.4695927616516;10.00851123501456;10.148838788511998;11.369468221380837;1.0677797945390921e-05;2.8687520625680918e-06;3.336811857934663e-07;468750.0;3.174177209075424e-06;9.619145657779882e-07;9.9193037783607e-08;5781250.0;3.7364176819210115e-07;1.7787943562552755e-08;1.1676305256003161e-08;12656250.0;4.0579180904387613e-07;1.7381202255251083e-08;1.2680994032621129e-08;15625000.0
1163;1163;387;2;0;1.0;3.0;6.0;0.0040245847036586724;1.9970967031093705e-06;0.00024019175410018557;0.0005471726518369114;0.0040245847036586724;4.040392751339823e-06;0.0007388653121246316;0.0040245847036586724;0.0040245847036586724;1.1141898447676795e-07;4.219538305187598e-08;4.219538305187598e-08;27.220057145851356;38.50903589115426;24.300386686051002;27.220057145851356;67.70625580922558;40.54811726536296;27.220057145851356;15.587919112048962;10.13643662641556;5.5406189858331345e-06;1.2466048247006256e-06;1.7314434330728545e-07;468750.0;3.620615188992815e-06;1.6730251672925078e-06;1.1314422465602547e-07;5781250.0;2.701779067137977e-07;1.2005724414621e-08;8.443059584806178e-09;14843750.0;3.701071591422078e-07;1.710890273898258e-08;1.1565848723193994e-08;19062500.0
1164;1164;388;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.365930287051015e-06;1.9410902041272493e-06;2.301853214703442e-07;468750.0;3.8110579225758556e-07;6.580699363212261e-08;1.1909556008049549e-08;5781250.0;2.464354338371777e-07;1.9147773144823077e-08;7.701107307411803e-09;11562500.0;2.846267648237699e-07;2.060004078430211e-08;8.89458640074281e-09;15625000.0
1165;1165;388;1;0;1.0;0.0;0.0;5.7795769179383935e-05;0.0;0.0;5.7795769179383935e-05;5.7795769179383935e-05;0.0;0.0;5.7795769179383935e-05;5.7795769179383935e-05;0.0;0.0;5.7795769179383935e-05;11.70059589836553;0.0;0.0;11.70059589836553;0.0;0.0;11.70059589836553;0.0;0.0;6.0990441852482036e-06;1.6950490362432902e-06;1.9059513078900636e-07;468750.0;3.2369683822253137e-07;3.7150915233041815e-08;1.0115526194454105e-08;5937500.0;2.7685035774993594e-07;4.576494205821291e-08;8.651573679685498e-09;11562500.0;2.416703637209139e-07;8.410763641109043e-09;7.552198866278559e-09;15468750.0
1166;1166;388;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2605744308966678e-06;7.842779723432614e-07;1.0189295096552087e-07;468750.0;3.5998945691062545e-07;5.561830818123781e-08;1.1249670528457045e-08;5937500.0;2.3445700492175092e-07;2.0531080835439752e-08;7.326781403804716e-09;11562500.0;2.4591659553152567e-07;9.027368186309559e-09;7.684893610360177e-09;15781250.0
1167;1167;389;0;0;0.0;0.0;9.0;0.0;0.0;0.00020215014931661198;0.00020215014931661198;0.0;0.0;0.0004888165686767606;0.0004888165686767606;0.0;0.0;4.3781981605570766e-08;4.3781981605570766e-08;0.0;0.0;15.718909319431228;0.0;0.0;21.495844635811416;0.0;0.0;11.665010209191966;1.2420676966939936e-06;1.632877513202402e-07;3.88146155216873e-08;3750000.0;3.06019586560069e-07;2.5373806167294788e-08;9.563112080002156e-09;6093750.0;2.1574615516328777e-07;8.733489487156021e-09;6.742067348852743e-09;14843750.0;3.225703437692573e-07;1.3182345881546098e-08;1.008032324278929e-08;16406250.0
1168;1168;389;1;0;0.0;0.0;16.0;0.0;0.0;0.00018833709515656864;0.00018833709515656864;0.0;0.0;0.0005765649092128937;0.0005765649092128937;0.0;0.0;4.1443021908053196e-07;4.1443021908053196e-07;0.0;0.0;12.923916129020352;0.0;0.0;18.776804965582443;0.0;0.0;10.103678074820316;1.3624263601741404e-06;1.7456936518556176e-07;4.257582375544189e-08;468750.0;3.4574352980598633e-07;2.256876463491153e-08;1.0804485306437073e-08;5937500.0;1.992244023085732e-07;7.184439265728315e-09;6.225762572142912e-09;14218750.0;2.678297619240766e-07;9.793954092174317e-09;8.369680060127394e-09;18750000.0
1169;1169;389;2;0;0.0;0.0;15.0;0.0;0.0;0.0001880437812593556;0.0001880437812593556;0.0;0.0;0.0007678462809459103;0.0007678462809459103;0.0;0.0;6.822475434164517e-08;6.822475434164517e-08;0.0;0.0;16.480853493614468;0.0;0.0;28.52312260069754;0.0;0.0;10.89032398512271;1.5040782272990327e-06;1.8879946139804815e-07;4.700244460309477e-08;3750000.0;3.2796316418171045e-07;1.915463698765052e-08;1.0248848880678452e-08;5937500.0;2.2680575284539373e-07;8.184403377242688e-09;7.087679776418554e-09;14843750.0;3.1307169479077857e-07;1.2980304830989553e-08;9.78349046221183e-09;17031250.0
1170;1170;390;0;0;1.0;12.0;3.0;0.00475569389511881;0.0023565145469932507;0.00023362503629646285;0.00210842147299545;0.00475569389511881;0.009806291787466481;0.0007007908701669192;0.009806291787466481;0.00475569389511881;6.506848283461295e-08;3.9392521284753455e-08;3.9392521284753455e-08;12.50432801582621;38.364932710330216;42.817870101653945;12.50432801582621;139.7020736002904;64.96788967897646;12.50432801582621;11.348969239563381;12.170828537007726;5.172660166863352e-06;1.9897145193681354e-06;1.6164563021447975e-07;468750.0;2.6933278718388465e-07;1.1642118380450484e-08;8.416649599496395e-09;7656250.0;6.710160960210487e-07;6.103801553081212e-08;2.0969253000657773e-08;13593750.0;1.424497668267577e-06;1.5700207711688563e-07;4.451555213336178e-08;17343750.0
1171;1171;390;1;0;100.0;14.0;11.0;6.268019990957022e-05;0.0001148913717328285;0.0005153117978296891;0.00010835943177074562;0.0014032608618951177;0.0008815711390508426;0.002228639626958378;0.002228639626958378;3.159621664643055e-07;7.021132078079972e-08;4.026946900121402e-08;4.026946900121402e-08;12.94726608930838;27.61355009852281;18.88120593162472;19.59984755326981;73.4560353778385;34.914263700670375;10.015360897151858;10.714250741430366;10.147943436376124;4.122377049498027e-06;1.5111644415810588e-06;1.2882428279681335e-07;468750.0;6.608842113564606e-07;5.254948121091729e-08;2.0652631604889393e-08;7500000.0;8.04394971964939e-07;4.705271905436348e-08;2.5137342873904345e-08;13437500.0;1.0923636182269547e-06;1.6164611338354007e-07;3.4136363069592335e-08;15312500.0
1172;1172;390;2;0;0.0;12.0;2.0;0.0;0.000278699246863861;0.004708779988219222;0.0009115679242003412;0.0;0.001368284193594518;0.0053049168715928125;0.0053049168715928125;0.0;4.207060056796763e-08;0.004112643104845631;4.207060056796763e-08;0.0;38.73488245547259;32.251900022359735;0.0;151.35690537749713;46.11358958835485;0.0;11.085765316565507;18.39021045636462;2.0435215901670745e-06;7.394988301712146e-07;6.386004969272108e-08;468750.0;2.575308712948754e-07;1.0262399818827816e-08;8.047839727964856e-09;7656250.0;9.358720944874221e-07;1.074578506177204e-07;2.9246002952731942e-08;13437500.0;2.6552925191936083e-06;7.984438070707256e-07;8.297789122480026e-08;15156250.0
1173;1173;391;0;0;5.0;0.0;1.0;0.0023516374502458278;0.0;3.8302800140809266e-08;0.00195970425900488;0.011757492380623251;0.0;3.8302800140809266e-08;0.011757492380623251;3.651589489818434e-08;0.0;3.8302800140809266e-08;3.651589489818434e-08;58.966112648303444;0.0;14.181897455036204;152.19450658147971;0.0;14.181897455036204;16.11154389462544;0.0;14.181897455036204;5.022798632126069e-06;2.0723091438412666e-06;1.5696245725393965e-07;468750.0;2.3833919726712338e-07;8.75230021790685e-09;7.448099914597606e-09;5781250.0;6.33405704775214e-07;6.206797564800581e-08;1.9793928274225436e-08;14843750.0;4.812183306057705e-06;1.711912773316726e-06;1.5038072831430327e-07;15156250.0
1174;1174;391;1;0;7.0;0.0;3.0;0.0017983415656957274;0.0;0.0044714357026892915;0.0026002698067937964;0.01258356657928193;0.0;0.012581063028345463;0.01258356657928193;9.867151946891682e-08;0.0;1.035005684942007e-07;9.867151946891682e-08;52.967675922002734;0.0;29.624379629606995;189.1646966201651;0.0;38.04905565054555;17.008892076388356;0.0;13.944099535479072;3.977906089858152e-06;1.6312086472680676e-06;1.2430956530806725e-07;468750.0;4.108641178390826e-07;1.9002419193725473e-08;1.2839503682471332e-08;9843750.0;5.916430723118538e-07;3.674254500651841e-08;1.848884600974543e-08;14843750.0;2.3938825961522525e-06;1.1089067584180157e-06;7.480883112975789e-08;15156250.0
1175;1175;391;2;0;6.0;0.0;3.0;7.573999360219508e-07;0.0;0.004471198615922218;0.0014909044719314207;1.6718721340257616e-06;0.0;0.011759641766083226;0.011759641766083226;4.121049892419251e-08;0.0;3.658824267622549e-08;3.658824267622549e-08;41.448197794572025;0.0;20.51287446198997;104.43601832833963;0.0;24.507224310868178;13.825604512397595;0.0;15.533386647661366;1.9616340978245717e-06;7.788676725795085e-07;6.130106555701786e-08;468750.0;3.0500248726639256e-07;1.3557532874131084e-08;9.531327727074768e-09;9375000.0;4.4971611146138457e-07;2.6159005628301202e-08;1.4053628483168268e-08;13593750.0;4.786160843650578e-06;1.674572445153899e-06;1.4956752636408055e-07;15156250.0
1176;1176;392;0;0;0.0;17.0;0.0;0.0;0.00020910604784253768;0.0;0.00020910604784253768;0.0;0.0007506738194943872;0.0;0.0007506738194943872;0.0;3.920948827581015e-08;0.0;3.920948827581015e-08;0.0;40.7662749840813;0.0;0.0;116.52009389447826;0.0;0.0;11.869669635753501;0.0;3.9715596358291805e-06;1.0587601764200372e-06;1.241112386196619e-07;2968750.0;4.596636244968977e-07;1.2198329102375283e-07;1.4364488265528053e-08;7187500.0;4.848645858146483e-07;4.452006052702018e-08;1.515201830670776e-08;14843750.0;3.158941353831324e-06;1.1824296279883129e-06;9.871691730722887e-08;17500000.0
